exp_id,dataset,n_total,n_train,n_test,d,n_classes,model,kernel,L,m,P,split_id,acc,time_s,timestamp
exp3_scalability,Cover Type Full,581012,200000,50000,54,7,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,1,0.7815,704.0208498300017,2026-06-04T00:07:29.310043
exp3_scalability,Cover Type Full,581012,200000,50000,54,7,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,2,0.7817,781.5349330650024,2026-06-04T00:20:31.034755
exp3_scalability,Cover Type Full,581012,200000,50000,54,7,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,0,0.78262,422.0370909049998,2026-06-04T00:27:33.261753
exp3_scalability,Cover Type Full,581012,200000,50000,54,7,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,1,0.7808,449.26985803700154,2026-06-04T00:35:02.733600
exp3_scalability,Cover Type Full,581012,200000,50000,54,7,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,2,0.7823,392.02175831099885,2026-06-04T00:41:34.956694
exp3_scalability,Cover Type Full,581012,400000,50000,54,7,Linear SVM,varies,-1,-1,1000,0,0.71056,23.673706353001762,2026-06-04T00:41:58.862577
exp3_scalability,Cover Type Full,581012,400000,50000,54,7,Linear SVM,varies,-1,-1,1000,1,0.71018,25.16869640799996,2026-06-04T00:42:24.230743
exp3_scalability,Cover Type Full,581012,400000,50000,54,7,Linear SVM,varies,-1,-1,1000,2,0.71006,23.78723349199936,2026-06-04T00:42:48.216864
exp3_scalability,Cover Type Full,581012,400000,50000,54,7,Flat RFF RBF (L=0),varies,-1,-1,1000,0,0.7661,636.2956416609995,2026-06-04T00:53:24.716232
exp3_scalability,Cover Type Full,581012,400000,50000,54,7,Flat RFF RBF (L=0),varies,-1,-1,1000,1,0.76314,604.6777703949992,2026-06-04T01:03:29.601577
exp3_scalability,Cover Type Full,581012,400000,50000,54,7,Flat RFF RBF (L=0),varies,-1,-1,1000,2,0.76318,555.6746096539973,2026-06-04T01:12:45.488514
exp3_scalability,Cover Type Full,581012,400000,50000,54,7,Flat RFF Arc (L=0),varies,-1,-1,1000,0,0.78226,795.2717261809994,2026-06-04T01:26:00.976688
exp3_scalability,Cover Type Full,581012,400000,50000,54,7,Flat RFF Arc (L=0),varies,-1,-1,1000,1,0.77848,620.9769788419981,2026-06-04T01:36:22.178596
exp3_scalability,Cover Type Full,581012,400000,50000,54,7,Flat RFF Arc (L=0),varies,-1,-1,1000,2,0.78206,762.9709832959998,2026-06-04T01:49:05.375839
exp3_scalability,Cover Type Full,581012,400000,50000,54,7,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,0,0.78318,1616.656528468,2026-06-04T02:16:02.263937
exp3_scalability,Cover Type Full,581012,400000,50000,54,7,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,1,0.7817,1497.4154789689965,2026-06-04T02:40:59.896213
